date,t,rr1,rr3,rr6,ff,raf10,rafper,u,vv,n,cl,cm,ch,day,week,precipitation,cloudy_day
2021-06-03 12:00:00,299.65,0.0,0.0,0.0,1.9,4.2,4.9,54,17030,80.71428571428571,32.4,23.8,11.0,2021-06-03,22,0,0
2021-06-03 15:00:00,299.55,0.0,0.0,0.0,2.3,4.1,5.5,48,25000,50.0,32.0,23.0,11.0,2021-06-03,22,0,0
2021-06-03 18:00:00,296.15,0.0,0.0,0.0,3.9,6.5,10.4,66,19840,75.0,39.0,23.0,12.0,2021-06-03,22,0,0
2021-06-03 21:00:00,292.55,0.0,0.0,0.0,2.6,3.8,4.9,76,41470,60.0,30.0,27.0,10.0,2021-06-03,22,0,0
2021-06-04 00:00:00,290.55,0.0,0.0,0.0,2.7,3.5,3.8,87,38810,75.0,30.0,20.0,13.0,2021-06-04,22,0,0
2021-06-04 03:00:00,289.85,8.2,8.6,8.6,6.0,9.8,9.8,95,2750,90.0,39.0,21.5,13.0,2021-06-04,22,1,0
2021-06-04 06:00:00,288.55,14.9,15.1,23.7,3.1,4.7,12.3,96,5640,90.0,39.0,21.5,13.0,2021-06-04,22,1,0
2021-06-04 09:00:00,293.35,0.0,1.0,16.1,2.2,4.2,4.4,84,19980,90.0,37.0,21.5,13.0,2021-06-04,22,0,0
2021-06-04 12:00:00,294.45,0.0,0.0,1.0,3.7,8.8,8.8,74,25000,90.0,38.0,21.5,13.0,2021-06-04,22,0,0
2021-06-04 15:00:00,293.15,0.0,0.4,0.4,4.3,7.1,7.9,75,25000,90.0,38.0,23.0,13.0,2021-06-04,22,0,0
2021-06-04 18:00:00,291.85,0.0,0.0,0.4,4.1,7.1,8.2,77,25000,90.0,38.0,21.5,13.0,2021-06-04,22,0,0
2021-06-04 21:00:00,289.55,0.0,0.0,0.0,4.9,7.7,7.7,87,6300,100.0,37.0,21.5,13.0,2021-06-04,22,0,0
2021-06-05 00:00:00,288.45,0.0,0.0,0.0,3.8,6.0,7.7,84,25080,100.0,35.0,20.0,10.0,2021-06-05,22,0,0
2021-06-05 03:00:00,287.25,0.0,0.0,0.0,4.3,6.2,7.0,90,20000,100.0,37.0,20.0,10.0,2021-06-05,22,0,0
2021-06-05 06:00:00,286.55,0.0,0.0,0.0,5.6,8.1,8.1,86,14780,100.0,35.0,20.0,10.0,2021-06-05,22,0,0
2021-06-05 09:00:00,289.65,0.0,0.0,0.0,4.8,7.6,9.8,76,27700,100.0,38.0,20.0,10.0,2021-06-05,22,0,0
2021-06-05 12:00:00,291.55,0.0,0.0,0.0,5.4,8.9,9.2,67,20000,90.0,38.0,20.0,10.0,2021-06-05,22,0,0
2021-06-05 15:00:00,291.25,0.0,0.0,0.0,4.6,7.5,7.5,67,28090,90.0,38.0,20.0,10.0,2021-06-05,22,0,0
2021-06-05 18:00:00,292.05,0.0,0.0,0.0,4.8,7.5,7.5,65,25000,75.0,38.0,20.0,10.0,2021-06-05,22,0,0
2021-06-05 21:00:00,288.55,0.0,0.0,0.0,2.4,3.6,8.9,84,25000,40.0,35.0,20.0,10.0,2021-06-05,22,0,0
2021-06-06 00:00:00,285.65,0.0,0.0,0.0,1.1,1.5,3.8,91,25000,10.0,30.0,20.0,11.0,2021-06-06,22,0,0
2021-06-06 03:00:00,283.85,0.0,0.0,0.0,2.3,3.6,3.6,90,25000,10.0,35.0,20.0,10.0,2021-06-06,22,0,0
2021-06-06 06:00:00,287.75,0.0,0.0,0.0,1.9,4.9,5.7,76,19950,10.0,35.0,20.0,11.0,2021-06-06,22,0,0
2021-06-06 09:00:00,291.95,0.0,0.0,0.0,2.5,5.9,5.9,49,30000,10.0,35.0,20.0,10.0,2021-06-06,22,0,0
2021-06-06 12:00:00,294.85,0.0,0.0,0.0,2.2,6.0,7.0,51,22180,40.0,38.0,20.0,10.0,2021-06-06,22,0,0
2021-06-06 15:00:00,295.55,0.0,0.0,0.0,3.7,6.3,8.6,49,13370,60.0,34.0,20.0,10.0,2021-06-06,22,0,0
2021-06-06 18:00:00,294.35,0.0,0.0,0.0,3.2,5.3,6.9,53,33130,75.0,38.0,20.0,10.0,2021-06-06,22,0,0
2021-06-06 21:00:00,291.35,0.0,0.0,0.0,3.8,6.7,7.3,72,22640,0.0,30.0,20.0,10.0,2021-06-06,22,0,0
2021-06-07 00:00:00,288.85,0.0,0.0,0.0,2.6,3.4,5.4,82,20000,10.0,35.0,20.0,10.0,2021-06-07,23,0,0
2021-06-07 03:00:00,286.05,0.0,0.0,0.0,2.1,2.7,4.5,92,20000,10.0,30.0,20.0,11.0,2021-06-07,23,0,0
2021-06-07 06:00:00,288.85,0.0,0.0,0.0,2.1,3.4,4.0,79,20000,10.0,30.0,20.0,11.0,2021-06-07,23,0,0
2021-06-07 09:00:00,294.15,0.0,0.0,0.0,1.1,3.2,4.2,61,20000,25.0,31.0,20.0,11.0,2021-06-07,23,0,0
2021-06-07 12:00:00,295.25,0.0,0.0,0.0,2.8,6.0,7.4,47,25000,60.0,34.0,20.0,10.0,2021-06-07,23,0,0
2021-06-07 15:00:00,296.25,0.0,0.0,0.0,3.7,6.9,6.9,45,7290,90.0,35.0,20.0,10.571428571428571,2021-06-07,23,0,0
2021-06-07 18:00:00,296.05,0.0,0.0,0.0,3.5,5.6,6.6,47,25260,10.0,35.0,20.0,10.0,2021-06-07,23,0,0
2021-06-07 21:00:00,291.05,0.0,0.0,0.0,1.4,1.8,4.1,54,50740,10.0,30.0,20.0,11.0,2021-06-07,23,0,0
2021-06-08 00:00:00,287.75,0.0,0.0,0.0,1.6,2.4,3.1,84,30000,0.0,30.0,20.0,10.0,2021-06-08,23,0,0
2021-06-08 03:00:00,286.65,0.0,0.0,0.0,1.3,2.2,4.2,88,20000,10.0,35.0,20.0,10.0,2021-06-08,23,0,0
2021-06-08 06:00:00,288.85,0.0,0.0,0.0,2.0,4.0,6.3,80,20000,25.0,31.0,20.0,11.0,2021-06-08,23,0,0
2021-06-08 09:00:00,294.35,0.0,0.0,0.0,2.2,4.7,4.7,58,20000,10.0,31.0,20.0,10.0,2021-06-08,23,0,0
2021-06-08 12:00:00,295.85,0.0,0.0,0.0,2.0,4.3,4.7,52,23600,35.714285714285715,32.666666666666664,20.0,10.5,2021-06-08,23,0,0
2021-06-08 15:00:00,297.15,0.0,0.0,0.0,2.8,4.8,6.7,44,19480,90.0,32.666666666666664,20.0,10.5,2021-06-08,23,0,0
2021-06-08 18:00:00,296.35,0.0,0.0,0.0,3.4,6.3,6.3,50,27980,90.0,34.0,20.0,11.0,2021-06-08,23,0,0
2021-06-08 21:00:00,293.45,0.0,0.0,0.0,2.5,3.7,4.8,59,20000,25.0,35.0,20.0,11.0,2021-06-08,23,0,0
2021-06-09 00:00:00,290.35,0.0,0.0,0.0,2.3,4.0,4.0,71,20000,0.0,30.0,20.0,10.0,2021-06-09,23,0,0
2021-06-09 03:00:00,287.15,0.0,0.0,0.0,1.4,1.9,2.4,79,20000,0.0,30.0,20.0,10.0,2021-06-09,23,0,0
2021-06-09 06:00:00,291.65,0.0,0.0,0.0,1.5,4.8,4.8,69,20000,60.0,30.0,20.0,11.0,2021-06-09,23,0,0
2021-06-09 09:00:00,296.85,0.0,0.0,0.0,2.5,4.6,4.7,49,15420,60.0,30.0,20.0,11.0,2021-06-09,23,0,0
2021-06-09 12:00:00,299.45,0.0,0.0,0.0,3.1,6.0,6.0,41,20000,60.0,31.0,20.0,11.0,2021-06-09,23,0,0
2021-06-09 15:00:00,300.05,0.0,0.0,0.0,2.4,5.8,6.9,39,24590,60.0,31.0,20.0,11.0,2021-06-09,23,0,0
2021-06-09 18:00:00,298.35,0.0,0.0,0.0,0.7,3.2,6.8,43,20000,60.0,31.0,20.0,11.0,2021-06-09,23,0,0
2021-06-09 21:00:00,293.55,0.0,0.0,0.0,1.0,1.7,3.3,63,39810,90.0,38.0,27.0,10.714285714285714,2021-06-09,23,0,0
2021-06-10 00:00:00,291.95,0.0,0.0,0.0,2.8,3.8,4.2,75,20000,90.0,35.0,23.0,10.0,2021-06-10,23,0,0
2021-06-10 03:00:00,292.25,0.0,0.0,0.0,2.7,4.4,4.4,80,20000,90.0,35.0,23.0,10.0,2021-06-10,23,0,0
2021-06-10 06:00:00,291.45,0.0,0.0,0.0,2.6,3.7,4.3,71,33190,90.0,32.5,22.833333333333332,10.0,2021-06-10,23,0,0
2021-06-10 09:00:00,295.35,0.0,0.0,0.0,1.6,3.9,4.2,51,25000,10.0,30.0,28.0,10.0,2021-06-10,23,0,0
2021-06-10 12:00:00,299.45,0.0,0.0,0.0,2.3,5.2,8.0,46,19460,50.714285714285715,32.5,22.833333333333332,10.0,2021-06-10,23,0,0
2021-06-10 15:00:00,300.45,0.0,0.0,0.0,2.5,5.6,6.4,46,30000,40.0,31.0,23.0,10.0,2021-06-10,23,0,0
2021-06-10 18:00:00,299.75,0.0,0.0,0.0,3.6,5.7,6.8,47,19110,25.0,32.0,20.0,10.0,2021-06-10,23,0,0
2021-06-10 21:00:00,294.85,0.0,0.0,0.0,2.6,4.0,5.9,67,49010,10.0,32.0,20.0,10.0,2021-06-10,23,0,0
2021-06-11 00:00:00,291.65,0.0,0.0,0.0,3.5,5.0,7.1,80,20000,0.0,30.0,20.0,10.0,2021-06-11,23,0,0
2021-06-11 03:00:00,288.85,0.0,0.0,0.0,1.7,2.3,2.3,85,20000,10.0,30.0,20.0,11.0,2021-06-11,23,0,0
2021-06-11 06:00:00,292.85,0.0,0.0,0.0,1.3,4.2,4.2,70,19800,10.0,30.0,20.0,11.0,2021-06-11,23,0,0
2021-06-11 09:00:00,296.35,0.0,0.0,0.0,2.7,5.4,5.7,61,19360,10.0,31.0,20.0,10.0,2021-06-11,23,0,0
2021-06-11 12:00:00,298.75,0.0,0.0,0.0,5.2,9.7,9.7,50,19950,40.0,32.0,20.0,11.0,2021-06-11,23,0,0
2021-06-11 15:00:00,300.65,0.0,0.0,0.0,3.2,7.0,8.6,45,19960,50.0,32.0,20.0,11.0,2021-06-11,23,0,0
2021-06-11 18:00:00,299.25,0.0,0.0,0.0,3.3,5.6,6.6,48,25000,40.0,31.0,20.0,11.0,2021-06-11,23,0,0
2021-06-11 21:00:00,293.55,0.0,0.0,0.0,2.7,4.4,4.6,68,25000,25.0,30.0,20.0,11.0,2021-06-11,23,0,0
2021-06-12 00:00:00,292.15,0.0,0.0,0.0,1.5,2.4,4.7,82,30000,10.0,30.0,20.0,11.0,2021-06-12,23,0,0
2021-06-12 03:00:00,288.85,0.0,0.0,0.0,2.4,3.7,4.2,89,46190,10.0,30.0,20.0,11.0,2021-06-12,23,0,0
2021-06-12 06:00:00,291.15,0.0,0.0,0.0,1.7,2.5,5.4,78,41100,60.0,30.0,20.0,11.0,2021-06-12,23,0,0
2021-06-12 09:00:00,294.55,0.0,0.0,0.0,4.3,6.1,7.2,68,19560,90.0,38.0,20.0,11.0,2021-06-12,23,0,0
2021-06-12 12:00:00,295.95,0.0,0.0,0.0,3.0,6.8,7.3,64,30000,90.0,38.0,20.0,11.0,2021-06-12,23,0,0
2021-06-12 15:00:00,296.15,0.0,0.0,0.0,3.2,6.0,7.5,57,15860,90.0,33.142857142857146,20.0,11.0,2021-06-12,23,0,0
2021-06-12 18:00:00,295.65,0.0,0.0,0.0,4.0,7.0,7.4,57,20080,60.0,31.0,20.0,11.0,2021-06-12,23,0,0
2021-06-12 21:00:00,292.95,0.0,0.0,0.0,2.9,4.4,5.8,69,34720,60.0,35.0,20.0,11.0,2021-06-12,23,0,0
2021-06-13 00:00:00,290.45,0.0,0.0,0.0,3.6,6.3,6.3,72,33650,10.0,35.0,20.0,10.0,2021-06-13,23,0,0
2021-06-13 03:00:00,288.45,0.0,0.0,0.0,3.2,5.1,5.1,83,25000,10.0,30.0,20.0,11.0,2021-06-13,23,0,0
2021-06-13 06:00:00,290.75,0.0,0.0,0.0,3.7,5.5,5.5,68,17360,10.0,30.0,20.0,11.0,2021-06-13,23,0,0
2021-06-13 09:00:00,294.75,0.0,0.0,0.0,4.6,8.6,8.6,50,7560,40.0,30.0,20.0,11.0,2021-06-13,23,0,0
2021-06-13 12:00:00,297.55,0.0,0.0,0.0,5.0,9.5,9.5,41,15260,10.0,30.0,20.0,11.0,2021-06-13,23,0,0
2021-06-13 15:00:00,299.45,0.0,0.0,0.0,4.3,7.0,8.5,34,18470,10.0,30.0,20.0,11.0,2021-06-13,23,0,0
2021-06-13 18:00:00,298.65,0.0,0.0,0.0,4.3,6.1,6.9,32,20000,0.0,30.0,20.0,10.0,2021-06-13,23,0,0
2021-06-13 21:00:00,293.05,0.0,0.0,0.0,2.0,3.4,4.9,49,20000,0.0,30.0,20.0,10.0,2021-06-13,23,0,0
2021-06-14 00:00:00,289.65,0.0,0.0,0.0,2.0,2.4,2.6,66,45820,0.0,30.0,20.0,10.0,2021-06-14,24,0,0
2021-06-14 03:00:00,288.55,0.0,0.0,0.0,0.8,1.0,1.8,72,20000,0.0,30.0,20.0,10.0,2021-06-14,24,0,0
2021-06-14 06:00:00,292.95,0.0,0.0,0.0,2.6,4.6,4.6,54,22430,0.0,30.0,20.0,10.0,2021-06-14,24,0,0
2021-06-14 09:00:00,298.15,0.0,0.0,0.0,2.2,5.5,5.5,45,30000,0.0,30.0,20.0,10.0,2021-06-14,24,0,0
2021-06-14 12:00:00,301.75,0.0,0.0,0.0,3.2,6.3,7.0,26,18310,0.0,30.0,20.0,10.0,2021-06-14,24,0,0
2021-06-14 15:00:00,303.75,0.0,0.0,0.0,2.1,4.7,5.1,24,30000,0.0,30.0,20.0,10.0,2021-06-14,24,0,0
2021-06-14 18:00:00,301.85,0.0,0.0,0.0,5.8,9.0,10.5,29,30000,0.0,30.0,20.0,10.0,2021-06-14,24,0,0
2021-06-14 21:00:00,295.05,0.0,0.0,0.0,2.0,3.7,6.2,52,39240,0.0,30.0,20.0,10.0,2021-06-14,24,0,0
2021-06-15 00:00:00,292.85,0.0,0.0,0.0,1.5,4.385714285714285,2.6,68,30000,0.0,30.833333333333332,20.0,11.0,2021-06-15,24,0,0
2021-06-15 03:00:00,290.75,0.0,0.0,0.0,2.4,4.3,4.3,81,30000,40.0,30.0,20.0,11.0,2021-06-15,24,0,0
2021-06-15 06:00:00,293.15,0.0,0.0,0.0,2.5,4.2,4.2,70,18840,75.0,30.0,20.0,11.0,2021-06-15,24,0,0
2021-06-15 09:00:00,298.55,0.0,0.0,0.0,1.1,2.6,2.6,51,18500,75.0,30.0,20.0,11.0,2021-06-15,24,0,0
2021-06-15 12:00:00,301.25,0.0,0.0,0.0,3.2,5.9,5.9,42,18960,60.0,30.0,20.0,11.0,2021-06-15,24,0,0
2021-06-15 15:00:00,302.95,0.0,0.0,0.0,1.6,4.4,5.0,40,17770,48.57142857142857,30.833333333333332,20.0,11.0,2021-06-15,24,0,0
2021-06-15 18:00:00,301.95,0.0,0.0,0.0,3.6,5.5,7.3,43,30000,50.0,35.0,20.0,11.0,2021-06-15,24,0,0
2021-06-15 21:00:00,295.65,0.0,0.0,0.0,2.2,3.8,5.4,65,30000,40.0,30.0,20.0,11.0,2021-06-15,24,0,0
2021-06-16 00:00:00,293.35,0.0,0.0,0.0,0.0,0.5,2.3,75,25000,0.0,30.0,20.0,10.0,2021-06-16,24,0,0
2021-06-16 03:00:00,290.35,0.0,0.0,0.0,0.0,0.6,1.8,85,17770,10.0,30.0,20.0,11.0,2021-06-16,24,0,0
2021-06-16 06:00:00,295.25,0.0,0.0,0.0,1.5,2.4,3.1,71,20000,0.0,30.0,20.0,10.0,2021-06-16,24,0,0
2021-06-16 09:00:00,301.45,0.0,0.0,0.0,2.5,5.0,5.0,52,20000,0.0,30.0,20.0,10.0,2021-06-16,24,0,0
2021-06-16 12:00:00,304.55,0.0,0.0,0.0,2.6,3.0714285714285716,7.2,41,25000,10.0,31.0,20.0,10.0,2021-06-16,24,0,0
2021-06-16 15:00:00,305.75,0.0,0.0,0.0,3.4,6.8,7.5,34,17220,50.0,31.0,23.0,10.0,2021-06-16,24,0,0
2021-06-16 18:00:00,302.45,0.0,0.0,0.0,2.0,3.9,6.2,45,19750,90.0,32.0,28.0,10.0,2021-06-16,24,0,0
2021-06-16 21:00:00,299.25,0.0,0.0,0.0,1.4,2.3,2.9,58,25000,90.0,30.0,23.0,12.0,2021-06-16,24,0,0
2021-06-17 00:00:00,297.45,0.0,0.0,0.0,1.1,1.6,2.5,65,25000,50.0,30.0,28.0,12.0,2021-06-17,24,0,0
2021-06-17 03:00:00,292.05,4.7,6.3,6.3,2.9,6.8,17.8,94,4830,100.0,34.333333333333336,23.5,12.0,2021-06-17,24,1,0
2021-06-17 06:00:00,293.85,0.0,0.6,6.9,3.7,5.7,5.7,92,16220,90.0,36.0,23.0,12.0,2021-06-17,24,0,0
2021-06-17 09:00:00,296.65,0.0,0.0,0.6,5.1,8.0,8.4,70,25000,75.0,31.0,20.0,12.0,2021-06-17,24,0,0
2021-06-17 12:00:00,300.65,0.0,0.0,0.0,4.1,7.0,7.6,54,25000,90.0,31.0,23.0,12.0,2021-06-17,24,0,0
2021-06-17 15:00:00,300.15,0.0,0.0,0.0,3.1,4.6,5.9,56,25710,86.42857142857143,34.333333333333336,23.5,12.0,2021-06-17,24,0,0
2021-06-17 18:00:00,297.55,0.0,0.0,0.0,4.7,6.7,8.6,71,25000,100.0,39.0,23.5,12.0,2021-06-17,24,0,0
2021-06-17 21:00:00,292.55,1.4,13.2,13.2,1.1,2.6,5.4,92,5070,100.0,39.0,23.5,12.0,2021-06-17,24,1,0
2021-06-18 00:00:00,292.15,0.2,0.6,13.8,2.0,3.2,4.6,96,9270,90.0,35.0,23.0,10.666666666666666,2021-06-18,24,1,0
2021-06-18 03:00:00,292.25,0.0,0.0,0.6,0.8,1.5,4.4,93,23300,100.0,34.8,22.5,10.666666666666666,2021-06-18,24,0,0
2021-06-18 06:00:00,294.35,0.0,0.0,0.0,2.7,4.2,4.3,86,9570,40.0,31.0,27.0,10.0,2021-06-18,24,0,0
2021-06-18 09:00:00,297.55,0.0,0.0,0.0,5.8,8.9,9.0,69,19690,67.5,34.8,22.5,10.666666666666666,2021-06-18,24,0,0
2021-06-18 12:00:00,297.85,0.0,0.0,0.0,7.9,12.1,16.4,61,35000,75.0,38.0,20.0,12.0,2021-06-18,24,0,0
2021-06-18 15:00:00,298.55,0.0,0.0,0.0,8.3,14.2,14.2,61,35000,90.0,39.0,20.0,10.0,2021-06-18,24,0,0
2021-06-18 18:00:00,296.65,0.0,0.4,0.4,5.0,8.6,13.6,64,16600,67.5,34.8,22.5,10.666666666666666,2021-06-18,24,0,0
2021-06-18 21:00:00,293.55,0.0,0.0,0.4,3.5,5.7,5.9,78,41770,10.0,31.0,22.5,10.666666666666666,2021-06-18,24,0,0
2021-06-19 00:00:00,291.45,0.0,0.0,0.0,1.5,2.6,3.4,89,30000,0.0,30.0,20.0,10.0,2021-06-19,24,0,0
2021-06-19 03:00:00,289.85,0.0,0.0,0.0,1.9,2.3,2.4,96,8310,0.0,30.0,20.0,10.0,2021-06-19,24,0,0
2021-06-19 06:00:00,292.25,0.0,0.2,0.2,0.0,1.0,3.8,89,13380,90.0,35.0,20.0,12.0,2021-06-19,24,0,0
2021-06-19 09:00:00,293.75,0.0,0.0,0.2,2.5,4.1,4.4,79,27170,90.0,35.0,27.0,10.666666666666666,2021-06-19,24,0,0
2021-06-19 12:00:00,299.25,0.0,0.0,0.0,2.0,3.8,4.6,62,25000,90.0,38.0,21.75,10.666666666666666,2021-06-19,24,0,0
2021-06-19 15:00:00,298.75,0.0,0.0,0.0,5.0,7.3,7.8,63,25000,90.0,38.0,21.75,10.666666666666666,2021-06-19,24,0,0
2021-06-19 18:00:00,292.35,0.2,20.1,20.1,1.3,2.2,7.7,96,11500,100.0,34.333333333333336,21.75,10.666666666666666,2021-06-19,24,1,0
2021-06-19 21:00:00,293.05,0.0,0.0,20.1,0.9,1.7,3.3,96,6050,100.0,34.333333333333336,21.75,10.666666666666666,2021-06-19,24,0,0
2021-06-20 00:00:00,291.85,0.0,0.0,0.0,4.1,7.5,7.5,95,18000,25.0,36.0,20.0,10.0,2021-06-20,24,0,0
2021-06-20 03:00:00,290.45,0.0,0.0,0.0,2.2,3.8,5.9,94,18740,90.0,33.5,21.5,11.0,2021-06-20,24,0,0
2021-06-20 06:00:00,290.75,0.0,0.0,0.0,3.0,5.6,5.6,84,23930,90.0,33.5,21.5,11.0,2021-06-20,24,0,0
2021-06-20 09:00:00,294.95,0.0,0.0,0.0,0.9,2.8,3.9,67,19660,60.0,31.0,23.0,12.0,2021-06-20,24,0,0
2021-06-20 12:00:00,296.55,0.0,0.0,0.0,3.2,6.2,11.3,61,15860,90.0,33.5,21.5,11.0,2021-06-20,24,0,0
2021-06-20 15:00:00,296.95,0.0,0.0,0.0,3.0,4.9,6.6,58,18890,75.0,33.5,21.5,11.0,2021-06-20,24,0,0
2021-06-20 18:00:00,292.25,1.2,1.6,1.6,6.1,9.8,9.9,91,19470,100.0,33.5,21.5,11.0,2021-06-20,24,1,0
2021-06-20 21:00:00,291.25,0.0,1.8,3.4,1.8,3.1,5.0,95,16290,75.71428571428571,33.5,21.5,11.0,2021-06-20,24,0,0
2021-06-21 00:00:00,291.55,0.0,0.0,1.8,1.6,2.5,2.5,96,20000,90.0,35.0,22.6,11.5,2021-06-21,25,0,0
2021-06-21 03:00:00,289.75,0.0,0.0,0.0,3.5,5.6,7.2,94,20000,100.0,36.0,22.6,11.5,2021-06-21,25,0,0
2021-06-21 06:00:00,290.15,0.0,0.0,0.0,3.8,7.1,7.1,92,16600,90.0,32.0,22.6,11.5,2021-06-21,25,0,0
2021-06-21 09:00:00,293.95,0.0,0.0,0.0,2.9,5.1,7.2,67,13340,75.0,32.0,20.0,11.0,2021-06-21,25,0,0
2021-06-21 12:00:00,296.65,0.0,0.0,0.0,1.4,3.3,6.8,53,25000,60.0,31.0,23.0,12.0,2021-06-21,25,0,0
2021-06-21 15:00:00,297.25,0.0,0.0,0.0,3.0,4.6,5.7,48,25000,60.0,38.0,20.0,12.0,2021-06-21,25,0,0
2021-06-21 18:00:00,294.25,0.0,0.0,0.0,5.8,8.9,11.2,63,25000,90.0,39.0,27.0,11.5,2021-06-21,25,0,0
2021-06-21 21:00:00,288.95,0.0,0.0,0.0,1.0,1.8,7.1,84,25000,60.0,39.0,23.0,11.0,2021-06-21,25,0,0
2021-06-22 00:00:00,288.25,0.0,0.0,0.0,0.8,1.1,3.7,87,25000,75.0,35.0,23.0,11.0,2021-06-22,25,0,0
2021-06-22 03:00:00,287.65,0.0,0.0,0.0,1.0,1.7,2.4,94,54030,100.0,36.333333333333336,23.0,11.0,2021-06-22,25,0,0
2021-06-22 06:00:00,289.85,0.0,0.0,0.0,0.7,1.7,1.7,85,40350,90.0,36.333333333333336,23.0,11.0,2021-06-22,25,0,0
2021-06-22 09:00:00,293.05,0.0,0.0,0.0,0.9,2.2,2.3,73,15000,90.0,38.0,23.0,11.0,2021-06-22,25,0,0
2021-06-22 12:00:00,289.25,3.6,3.6,3.6,5.6,7.8,13.5,96,3000,90.0,39.0,23.0,11.0,2021-06-22,25,1,0
2021-06-22 15:00:00,288.55,0.0,0.2,3.8,6.1,8.8,9.6,87,19730,90.0,36.0,23.0,11.0,2021-06-22,25,0,0
2021-06-22 18:00:00,287.45,0.0,0.0,0.2,6.6,10.4,10.4,87,16890,100.0,35.0,23.0,11.0,2021-06-22,25,0,0
2021-06-22 21:00:00,286.85,0.0,0.0,0.0,4.8,7.5,9.9,87,7220,100.0,35.0,23.0,11.0,2021-06-22,25,0,0
2021-06-23 00:00:00,286.75,0.0,0.0,0.0,4.4,6.9,7.7,90,5980,100.0,35.0,23.616666666666664,11.0,2021-06-23,25,0,0
2021-06-23 03:00:00,286.35,0.0,0.0,0.0,3.8,6.3,6.9,91,5640,100.0,36.0,23.616666666666664,11.0,2021-06-23,25,0,0
2021-06-23 06:00:00,286.45,0.0,0.0,0.0,3.8,6.6,7.8,91,8570,100.0,36.0,23.616666666666664,11.0,2021-06-23,25,0,0
2021-06-23 09:00:00,286.85,0.0,0.0,0.0,3.3,6.1,7.2,88,11000,100.0,36.0,23.616666666666664,11.0,2021-06-23,25,0,0
2021-06-23 12:00:00,288.25,0.0,0.0,0.0,3.4,6.0,6.2,83,9910,100.0,35.0,23.616666666666664,11.0,2021-06-23,25,0,0
2021-06-23 15:00:00,289.45,0.0,0.0,0.0,4.3,6.8,8.2,78,15000,100.0,35.0,23.616666666666664,11.0,2021-06-23,25,0,0
2021-06-23 18:00:00,288.85,0.0,0.0,0.0,5.6,8.4,8.8,78,12000,90.0,35.0,23.616666666666664,11.0,2021-06-23,25,0,0
2021-06-23 21:00:00,288.25,0.0,0.0,0.0,3.1,5.7,5.9,77,12000,90.0,35.0,23.616666666666664,11.0,2021-06-23,25,0,0
2021-06-24 00:00:00,286.95,0.0,0.0,0.0,3.0,4.4,6.6,83,12000,90.0,35.0,21.5,10.5,2021-06-24,25,0,0
2021-06-24 03:00:00,286.75,0.0,0.0,0.0,2.8,4.9,5.7,82,22000,90.0,35.0,21.5,10.5,2021-06-24,25,0,0
2021-06-24 06:00:00,286.15,0.0,0.0,0.0,4.4,6.9,6.9,83,18830,100.0,35.42857142857143,21.5,10.5,2021-06-24,25,0,0
2021-06-24 09:00:00,287.75,0.0,0.0,0.0,3.3,5.1,7.0,76,20000,90.0,38.0,21.5,10.5,2021-06-24,25,0,0
2021-06-24 12:00:00,291.05,0.0,0.0,0.0,2.7,6.4,9.0,63,20000,90.0,38.0,21.5,10.5,2021-06-24,25,0,0
2021-06-24 15:00:00,292.75,0.0,0.0,0.0,2.5,4.6,7.3,52,28200,90.0,38.0,21.5,10.5,2021-06-24,25,0,0
2021-06-24 18:00:00,293.85,0.0,0.0,0.0,4.5,7.0,8.2,37,25000,25.0,34.0,20.0,11.0,2021-06-24,25,0,0
2021-06-24 21:00:00,287.65,0.0,0.0,0.0,2.0,3.1,3.6,64,25000,10.0,30.0,23.0,10.0,2021-06-24,25,0,0
2021-06-25 00:00:00,285.85,0.0,0.0,0.0,1.3,2.4,3.5,77,25000,10.0,30.0,23.0,10.0,2021-06-25,25,0,0
2021-06-25 03:00:00,282.55,0.0,0.0,0.0,1.7,2.3,2.7,93,11250,10.0,30.0,23.0,10.0,2021-06-25,25,0,0
2021-06-25 06:00:00,286.05,0.0,0.0,0.0,1.7,2.9,2.9,86,15000,90.0,35.0,27.0,10.0,2021-06-25,25,0,0
2021-06-25 09:00:00,291.65,0.0,0.0,0.0,4.0,6.7,7.3,61,15000,90.0,35.0,27.0,10.0,2021-06-25,25,0,0
2021-06-25 12:00:00,293.85,0.0,0.0,0.0,4.3,8.4,8.4,62,20000,90.0,38.0,20.0,10.0,2021-06-25,25,0,0
2021-06-25 15:00:00,293.05,0.0,0.0,0.0,3.0,4.8,11.2,74,15000,90.0,39.0,20.0,10.0,2021-06-25,25,0,0
2021-06-25 18:00:00,291.85,0.0,2.0,2.0,1.4,3.2,3.5,90,10000,90.0,38.0,23.333333333333332,10.0,2021-06-25,25,0,0
2021-06-25 21:00:00,289.35,0.0,0.0,2.0,3.1,4.9,5.7,95,9030,90.0,38.0,23.333333333333332,10.0,2021-06-25,25,0,0
2021-06-26 00:00:00,288.85,0.0,0.0,0.0,0.5,0.7,1.3,94,10000,90.0,35.0,25.666666666666668,12.0,2021-06-26,25,0,0
2021-06-26 03:00:00,288.55,0.2,0.2,0.2,1.2,2.2,2.2,97,6480,100.0,35.0,25.666666666666668,12.0,2021-06-26,25,1,0
2021-06-26 06:00:00,288.45,0.4,4.0,4.2,2.1,3.2,3.9,98,7330,90.0,35.0,25.666666666666668,12.0,2021-06-26,25,1,0
